id,title,genres,language,user_score,runtime_hour,runtime_min,release_date,vote_count,director,top_billed,budget_usd,revenue_usd
13,Your Name.,"Animation, Romance, Drama",ja,8.5,1,46,2016-08-26,11341,Makoto Shinkai,"Ryunosuke Kamiki, Mone Kamishiraishi, Ryo Narita, Aoi Yuki, Nobunaga Shimazaki",,358000000.0
31,A Dog's Will,"Comedy, Drama, Fantasy",pt,8.4,1,44,2000-09-15,1093,Guel Arraes,"Matheus Nachtergaele, Selton Mello, Rogério Cardoso, Denise Fraga, Diogo Vilela",,4903192.0
42,A Silent Voice: The Movie,"Animation, Drama",ja,8.4,2,9,2016-09-17,3938,Naoko Yamada,"Miyu Irino, Saori Hayami, Aoi Yuki, Kensho Ono, Yuki Kaneko",,30504476.0
48,The Legend of Hei,"Animation, Fantasy, Action",zh,8.4,1,42,2019-08-27,364,MTJJ,"Shan Xin, Liu Mingyue, Hao Xianghai, Ding Dang, Yuntu Cao",,48045728.0
57,The Quintessential Quintuplets Movie,"Animation, Comedy, Romance",ja,8.3,2,16,2022-05-20,382,Masato Jimbo,"Yoshitsugu Matsuoka, Kana Hanazawa, Ayana Taketatsu, Miku Ito, Ayane Sakura",,17288993.0
66,Dedicated to my ex,"Drama, Comedy",es,8.3,1,34,2019-11-01,501,Jorge Ulloa,"Raúl Santana, Nataly Valencia, Carlos Alcántara, Biassini Segura, Mariana Treviño",,1315376.0
69,Neon Genesis Evangelion: The End of Evangelion,"Animation, Science Fiction, Action, Drama",ja,8.3,1,27,1997-07-19,1590,Kazuya Tsurumaki,"Megumi Ogata, Megumi Hayashibara, Kotono Mitsuishi, Yuko Miyamura, Fumihiko Tachiki",,20563523.0
70,Ikiru,Drama,ja,8.3,2,23,1952-10-09,1126,Akira Kurosawa,"Takashi Shimura, Haruo Tanaka, Nobuo Kaneko, Bokuzen Hidari, Miki Odagiri",,55240.0
77,Violet Evergarden: The Movie,"Animation, Fantasy, Romance, Drama",ja,8.3,2,20,2020-09-18,404,Taichi Ishidate,"Yui Ishikawa, Daisuke Namikawa, Takehito Koyasu, Hidenobu Kiuchi, Haruka Tomatsu",,20339624.0
84,Le Trou,"Drama, Thriller, Crime",fr,8.3,2,12,1960-03-18,469,Jacques Becker,"Michel Constantin, Jean Keraudy, Philippe Leroy, Raymond Meunier, Marc Michel",,33187.0
91,Come and See,"Drama, War",ru,8.3,2,22,1985-10-17,1475,Elem Klimov,"Aleksei Kravchenko, Olga Mironova, Liubomiras Laucevicius, Vladas Bagdonas, Jüri Lumiste",,20929648.0
99,Wolf Children,"Animation, Family, Drama, Fantasy",ja,8.2,1,57,2012-07-21,2275,Mamoru Hosoda,"Haru Kuroki, Yukito Nishii, Aoi Miyazaki, Takao Osawa, Momoka Ohno",,55060661.0
101,I Want to Eat Your Pancreas,"Animation, Drama, Romance",ja,8.2,1,48,2018-09-01,1539,Shinichiro Ushijima,"Mahiro Takasugi, Lynn, Yukiyo Fujii, Yuma Uchida, Jun Fukushima",,33748006.0
122,Maquia: When the Promised Flower Blooms,"Animation, Fantasy, Drama, Adventure",ja,8.2,1,55,2018-02-24,625,Mari Okada,"Manaka Iwami, Miyu Irino, Yuuki Sakurai, Ai Kayano, Yuki Kaji",,4345395.0
126,Violet Evergarden: Eternity and the Auto Memory Doll,"Drama, Fantasy, Animation",ja,8.2,1,31,2019-09-06,363,Taichi Ishidate,"Yui Ishikawa, Minako Kotobuki, Aoi Yuki, Koki Uchiyama, Takehito Koyasu",,10841702.0
127,Doctor Who: The Day of the Doctor,"Science Fiction, Adventure",en,8.2,1,17,2013-11-23,744,Nick Hurran,"Matt Smith, David Tennant, John Hurt, Jenna Coleman, Billie Piper",,10000000.0
140,Jujutsu Kaisen 0,"Animation, Action, Fantasy",ja,8.2,1,45,2021-12-24,1390,Sunghoo Park,"Megumi Ogata, Kana Hanazawa, Yuichi Nakamura, Takahiro Sakurai, Mikako Komatsu",,195870885.0
142,My Hero Academia: Heroes Rising,"Animation, Action, Fantasy, Adventure",ja,8.2,1,44,2019-12-20,1160,Kenji Nagasaki,"Daiki Yamashita, Nobuhiko Okamoto, Yoshio Inoue, Mio Imada, Yuka Terasaki",,30017163.0
146,Green Snake,"Animation, Fantasy, Action, Adventure",zh,8.2,2,11,2021-07-23,301,Amp Wong,"Tang Xiaoxi, Zhang Fuzheng, Wei Chao, Zhao Mingzhou, Zheng Xiaopu",,87212911.0
164,Innocent Voices,"Drama, War",es,8.1,2,0,2005-01-28,480,Luis Mandoki,"Carlos Padilla, Xuna Primus, Leonor Varela, José María Yázpik, Gustavo Muñoz",,837000.0
179,Better Days,"Drama, Romance, Thriller, Crime",zh,8.1,2,15,2019-10-25,439,Derek Tsang,"Zhou Dongyu, Jackson Yee, Yin Fang, Huang Jue, Wu Yue",,225879065.0
210,The Best of Youth,"Drama, History, Romance",it,8.1,6,7,2003-06-22,526,Marco Tullio Giordana,"Luigi Lo Cascio, Alessio Boni, Adriana Asti, Sonia Bergamasco, Fabrizio Gifuni",,2693053.0
214,La Dolce Vita,"Comedy, Drama",it,8.1,2,56,1960-02-05,1840,Federico Fellini,"Marcello Mastroianni, Anita Ekberg, Anouk Aimée, Yvonne Furneaux, Magali Noël",,19647000.0
218,M,"Drama, Thriller, Crime",de,8.1,1,51,1931-05-11,2162,Fritz Lang,"Peter Lorre, Ellen Widmann, Inge Landgut, Otto Wernicke, Theodor Loos",,35274.0
286,The Passion of Joan of Arc,"Drama, History",fr,8.0,1,22,1928-04-21,927,Carl Theodor Dreyer,"Maria Falconetti, Eugène Silvain, André Berley, Maurice Schutz, Antonin Artaud",,18121.0
291,Song of the Sea,"Family, Animation, Fantasy",en,8.0,1,33,2014-06-23,1415,Tomm Moore,"David Rawle, Lucy O'Connell, Brendan Gleeson, Fionnula Flanagan, Pat Shortt",,857522.0
299,Weathering with You,"Animation, Drama, Fantasy, Romance",ja,8.0,1,52,2019-06-19,2274,Makoto Shinkai,"Kotaro Daigo, Nana Mori, Tsubasa Honda, Sakura Kiryu, Sei Hiraizumi",,186965409.0
301,Andrei Rublev,"Drama, History",ru,8.0,3,5,1966-12-16,814,Andrei Tarkovsky,"Anatoliy Solonitsyn, Ivan Lapikov, Nikolay Grinko, Nikolai Sergeyev, Irma Raush",,24173.0
315,Nights of Cabiria,Drama,it,8.0,1,50,1957-10-03,752,Federico Fellini,"Giulietta Masina, François Périer, Franca Marzi, Amedeo Nazzari, Aldo Silvani",,752045.0
322,Pather Panchali,Drama,bn,8.0,2,5,1955-08-26,414,Satyajit Ray,"Subir Banerjee, Uma Das Gupta, Karuna Banerjee, Kanu Bannerjee, Chunibala Devi",,536364.0
327,Forgotten,"Thriller, Mystery, Crime",ko,8.0,1,48,2017-11-29,1094,Jang Hang-jun,"Kang Ha-neul, Kim Moo-yul, Moon Sung-keun, Na Young-hee, Nam Myung-ryeol",,9968972.0
331,The Boy and the Beast,"Action, Adventure, Animation, Drama, Family, Fantasy",ja,8.0,1,59,2015-07-11,1458,Mamoru Hosoda,"Koji Yakusho, Aoi Miyazaki, Shota Sometani, Suzu Hirose, Lily Franky",,49714378.0
341,Suzume,"Animation, Drama, Adventure, Fantasy",ja,8.0,2,1,2022-11-11,1294,Makoto Shinkai,"Nanoka Hara, Hokuto Matsumura, Eri Fukatsu, Shota Sometani, Sairi Ito",,323638107.0
353,When Marnie Was There,"Animation, Drama, Family, Mystery",ja,8.0,1,43,2014-07-19,1775,Hiromasa Yonebayashi,"Sara Takatsuki, Kasumi Arimura, Nanako Matsushima, Susumu Terajima, Toshie Negishi",,34949567.0
354,The Way He Looks,"Drama, Romance",pt,8.0,1,36,2014-04-10,933,Daniel Ribeiro,"Ghilherme Lobo, Fábio Audi, Tess Amorim, Lúcia Romano, Eucir de Souza",,1207841.0
366,The Cure,"Drama, Family",en,7.9,1,37,1995-04-21,301,Peter Horton,"Joseph Mazzello, Brad Renfro, Annabella Sciorra, Diana Scarwid, Bruce Davison",,2568235.0
373,Where Hands Touch,"War, Drama, Romance",en,7.9,2,2,2018-09-14,511,Amma Asante,"Amandla Stenberg, George MacKay, Abbie Cornish, Christopher Eccleston, Tom Sweet",,128269.0
376,Army of Shadows,"War, History, Thriller",fr,7.9,2,25,1969-09-10,635,Jean-Pierre Melville,"Lino Ventura, Paul Meurisse, Jean-Pierre Cassel, Simone Signoret, Claude Mann",,906133.0
383,Throne of Blood,"Drama, History",ja,7.9,1,48,1957-01-15,840,Akira Kurosawa,"Toshirō Mifune, Isuzu Yamada, Takashi Shimura, Akira Kubo, Hiroshi Tachikawa",,13422.0
394,The Third Man,"Thriller, Mystery",en,7.9,1,45,1949-08-31,1843,Carol Reed,"Joseph Cotten, Alida Valli, Trevor Howard, Orson Welles, Paul Hörbiger",,1226098.0
414,In This Corner of the World,"Drama, Animation, Romance, War, History",ja,7.9,2,10,2016-11-12,557,Sunao Katabuchi,"Non, Yoshimasa Hosoya, Natsuki Inaba, Minori Omi, Daisuke Ono",,19496308.0
422,Ron's Gone Wrong,"Animation, Science Fiction, Family, Comedy",en,7.9,1,47,2021-10-14,1836,Sarah Smith,"Zach Galifianakis, Jack Dylan Grazer, Ed Helms, Olivia Colman, Justice Smith",,60692022.0
425,Tokyo Godfathers,"Animation, Drama, Comedy",ja,7.9,1,33,2003-12-05,1250,Satoshi Kon,"Aya Okamoto, Yoshiaki Umegaki, Tohru Emori, Satomi Korogi, Mamiko Noto",,148355.0
428,Dragon Ball Super: Super Hero,"Animation, Science Fiction, Action",ja,7.9,1,39,2022-06-11,2814,Tetsuro Kodama,"Masako Nozawa, Toshio Furukawa, Yuko Minaguchi, Hiroshi Kamiya, Mamoru Miyano",,86600000.0
438,"Remi, Nobody's Boy","Adventure, Family, Drama",fr,7.9,1,49,2018-12-12,413,Antoine Blossier,"Maleaume Paquin, Daniel Auteuil, Virginie Ledoyen, Ludivine Sagnier, Jonathan Zaccaï",,7434840.0
449,Wish Dragon,"Animation, Family, Comedy, Fantasy",en,7.9,1,39,2021-01-15,1331,Chris Appelhans,"Jimmy Wong, John Cho, Constance Wu, Natasha Liu Bordizzo, Jimmy O. Yang",,25860000.0
455,El Infierno,"Action, Crime, Western, Comedy, Drama",es,7.9,2,28,2010-09-03,666,Luis Estrada,"Damián Alcázar, Joaquín Cosío, Ernesto Gómez Cruz, María Rojo, Elizabeth Cervantes",,6703873.0
476,Umberto D.,Drama,it,7.9,1,31,1952-01-20,665,Vittorio De Sica,"Carlo Battisti, Maria Pia Casilio, Lina Gennari, Elena Rea, Memmo Carotenuto",,71461.0
477,Perfect Strangers,"Comedy, Drama",it,7.9,1,37,2016-02-11,4344,Paolo Genovese,"Giuseppe Battiston, Anna Foglietta, Marco Giallini, Edoardo Leo, Valerio Mastandrea",,32207491.0
479,Werckmeister Harmonies,Drama,hu,7.9,2,19,2001-02-01,326,Béla Tarr,"Lars Rudolph, Peter Fitz, Hanna Schygulla, Alfréd Járai, Gyula Pauer",,64974.0
493,The Breadwinner,"Animation, War, Drama, Family",en,7.9,1,34,2017-11-17,824,Nora Twomey,"Saara Chaudry, Soma Bhatia, Noorin Gulamgaus, Laara Sadiq, Ali Badshah",,312381.0
498,Departures,Drama,ja,7.8,2,10,2008-09-13,821,Yojiro Takita,"Masahiro Motoki, Ryoko Hirosue, Tsutomu Yamazaki, Kazuko Yoshiyuki, Kimiko Yo",,69932387.0
499,Sunrise: A Song of Two Humans,"Drama, Romance",en,7.8,1,34,1927-11-04,794,F. W. Murnau,"George O’Brien, Janet Gaynor, Margaret Livingston, Bodil Rosing, J. Farrell MacDonald",,1636000.0
507,Sunrise: A Song of Two Humans,"Drama, Romance",en,7.8,1,34,1927-11-04,794,F. W. Murnau,"George O’Brien, Janet Gaynor, Margaret Livingston, Bodil Rosing, J. Farrell MacDonald",,1636000.0
514,Grand Illusion,"Drama, History, War",fr,7.8,1,54,1937-06-04,678,Jean Renoir,"Jean Gabin, Pierre Fresnay, Erich von Stroheim, Marcel Dalio, Dita Parlo",,172885.0
528,"Love, Rosie","Romance, Drama, Comedy",en,7.8,1,42,2014-10-16,6170,Christian Ditter,"Lily Collins, Sam Claflin, Christian Cooke, Tamsin Egerton, Suki Waterhouse",,4439431.0
532,The Marquis of Grillo,Comedy,it,7.8,2,15,1981-12-23,457,Mario Monicelli,"Alberto Sordi, Paolo Stoppa, Caroline Berg, Riccardo Billi, Flavio Bucci",,7283223.0
538,Millennium Actress,"Animation, Drama, Romance, Fantasy",ja,7.8,1,27,2002-09-14,839,Satoshi Kon,"Miyoko Shoji, Mami Koyama, Fumiko Orikasa, Showko Tsuda, Shozo Iizuka",,37641.0
539,The Virgin Spring,"Drama, History",sv,7.8,1,30,1960-02-08,606,Ingmar Bergman,"Max von Sydow, Birgitta Valberg, Gunnel Lindblom, Birgitta Pettersson, Axel Düberg",,700000.0
546,The First Slam Dunk,"Animation, Comedy, Drama",ja,7.8,2,5,2022-12-03,387,Takehiko Inoue,"Shugo Nakamura, Jun Kasama, Kenta Miyake, Shinichiro Kamio, Subaru Kimura",,258000000.0
554,One Life,"History, Drama",en,7.8,1,49,2023-12-21,618,James Hawes,"Anthony Hopkins, Johnny Flynn, Lena Olin, Romola Garai, Alex Sharp",,51437352.0
559,Z,"Thriller, Crime, Drama",fr,7.8,2,7,1969-02-26,526,Costa-Gavras,"Yves Montand, Irene Papas, Jean-Louis Trintignant, Jacques Perrin, Charles Denner",,83305.0
569,Elite Squad: The Enemy Within,"Drama, Action, Crime",pt,7.8,1,55,2010-10-08,1832,José Padilha,"Wagner Moura, Irandhir Santos, André Ramiro, Pedro Van-Held, Maria Ribeiro",,63027681.0
572,One Hundred Steps,"Drama, History",it,7.8,1,54,2000-09-01,654,Marco Tullio Giordana,"Luigi Lo Cascio, Luigi Maria Burruano, Lucia Sardo, Paolo Briguglia, Tony Sperandeo",,1805884.0
579,"Spring, Summer, Fall, Winter... and Spring",Drama,ko,7.8,1,43,2003-09-19,1057,Kim Ki-duk,"Oh Young-soo, Kim Ki-duk, Kim Young-min, Seo Jae-kyeong, Kim Jong-ho",,8945072.0
581,Paprika,"Animation, Science Fiction, Thriller",ja,7.8,1,30,2006-10-21,2406,Satoshi Kon,"Megumi Hayashibara, Tohru Emori, Katsunosuke Hori, Toru Furuya, Akio Otsuka",,946590.0
589,"Spring, Summer, Fall, Winter... and Spring",Drama,ko,7.8,1,43,2003-09-19,1057,Kim Ki-duk,"Oh Young-soo, Kim Ki-duk, Kim Young-min, Seo Jae-kyeong, Kim Jong-ho",,8945072.0
593,Close,Drama,fr,7.8,1,44,2022-11-01,751,Lukas Dhont,"Eden Dambrine, Gustav De Waele, Émilie Dequenne, Léa Drucker, Igor van Dessel",,3129968.0
594,No Game No Life: Zero,"Adventure, Animation, Drama, Fantasy, Romance",ja,7.8,1,46,2017-07-15,386,Atsuko Ishizuka,"Yoko Hikasa, Ai Kayano, Yoshitsugu Matsuoka, Kazuyuki Okitsu, Ryota Takeuchi",,6000000.0
597,Polisse,"Drama, Thriller",fr,7.8,2,3,2011-10-06,1199,Maïwenn,"Frédéric Pierrot, JoeyStarr, Nicolas Duvauchelle, Karin Viard, Naidra Ayadi",,20374201.0
600,3-Iron,"Drama, Romance, Crime",ko,7.8,1,28,2004-10-15,1128,Kim Ki-duk,"Lee Seung-yun, Jae Hee, Kwon Hyuk-ho, Ju Jin-mo, Jeong-ho Choi",,3403957.0
604,3-Iron,"Drama, Romance, Crime",ko,7.8,1,28,2004-10-15,1128,Kim Ki-duk,"Lee Seung-yun, Jae Hee, Kwon Hyuk-ho, Ju Jin-mo, Jeong-ho Choi",,3403957.0
621,God's Own Country,"Romance, Drama",en,7.8,1,45,2017-08-31,888,Francis Lee,"Josh O'Connor, Alec Secăreanu, Gemma Jones, Ian Hart, Harry Lister Smith",,2559939.0
626,Through a Glass Darkly,Drama,sv,7.8,1,31,1961-10-16,478,Ingmar Bergman,"Harriet Andersson, Gunnar Björnstrand, Max von Sydow, Lars Passgård",,8939.0
627,The Heist of the Century,"Comedy, Thriller, Crime",es,7.8,1,54,2020-01-16,776,Ariel Winograd,"Guillermo Francella, Diego Peretti, Luis Luque, Pablo Rago, Rafael Ferro",,7627100.0
631,The Girl Who Leapt Through Time,"Fantasy, Animation, Drama, Science Fiction",ja,7.8,1,38,2006-07-15,1999,Mamoru Hosoda,"Riisa Naka, Takuya Ishida, Mitsutaka Itakura, Ayami Kakiuchi, Mitsuki Tanimura",,3800000.0
632,Never Look Away,"Drama, Romance, History",de,7.8,3,9,2018-10-03,669,Florian Henckel von Donnersmarck,"Tom Schilling, Sebastian Koch, Paula Beer, Saskia Rosendahl, Oliver Masucci",,4831836.0
643,Le Samouraï,"Crime, Thriller",fr,7.8,1,45,1967-10-25,1078,Jean-Pierre Melville,"Alain Delon, François Périer, Nathalie Delon, Cathy Rosier, Michel Boisrond",,215245.0
644,A Woman Under the Influence,Drama,en,7.8,2,35,1974-11-18,476,John Cassavetes,"Gena Rowlands, Peter Falk, Fred Draper, Lady Rowlands, Katherine Cassavetes",,16626.0
658,Maudie,"Drama, Romance",en,7.8,1,55,2016-06-16,475,Aisling Walsh,"Sally Hawkins, Ethan Hawke, Gabrielle Rose, Billy MacLellan, Zachary Bennett",,6170998.0
684,Two Is a Family,"Drama, Comedy",fr,7.7,1,58,2016-12-07,2949,Hugo Gélin,"Omar Sy, Gloria Colston, Clémence Poésy, Antoine Bertrand, Ashley Walters",,1447740.0
687,Deep Red,"Horror, Mystery, Thriller",it,7.7,2,7,1975-03-07,1452,Dario Argento,"David Hemmings, Daria Nicolodi, Gabriele Lavia, Macha Méril, Eros Pagni",,2900000.0
696,The Seven Deadly Sins: Cursed by Light,"Animation, Fantasy",ja,7.7,1,19,2021-07-02,475,Takayuki Hamana,"Yuki Kaji, Sora Amamiya, Misaki Kuno, Aoi Yuki, Tatsuhisa Suzuki",,1094673.0
704,The Red Balloon,"Comedy, Drama, Family, Fantasy",fr,7.7,0,34,1956-08-24,393,Albert Lamorisse,"Pascal Lamorisse, Georges Sellier, Vladimir Popov, Paul Perey, Renée Marion",,48980.0
708,Still Walking,"Drama, Family",ja,7.7,1,54,2008-06-28,365,Hirokazu Kore-eda,"Hiroshi Abe, Kirin Kiki, Yui Natsukawa, Yoshio Harada, YOU",,3511120.0
711,Batman: Under the Red Hood,"Science Fiction, Crime, Action, Animation, Mystery",en,7.7,1,15,2010-07-27,1577,Brandon Vietti,"Bruce Greenwood, Jensen Ackles, Neil Patrick Harris, Jason Isaacs, John DiMaggio",,6629178.0
717,Sword Art Online: The Movie – Ordinal Scale,"Animation, Action, Adventure, Fantasy, Science Fiction",ja,7.7,1,59,2017-02-18,674,Tomohiko Ito,"Yoshitsugu Matsuoka, Haruka Tomatsu, Kanae Ito, Ayana Taketatsu, Rina Hidaka",,29322339.0
720,"I, Daniel Blake",Drama,en,7.7,1,40,2016-10-21,1389,Ken Loach,"Dave Johns, Hayley Squires, Briana Shann, Dylan McKiernan, Kate Rutter",,15793051.0
726,The Killer,"Action, Crime, Thriller",ko,7.7,1,35,2022-07-13,364,Choi Jae-hoon,"Jang Hyuk, Lee Seo-young, Bruce Khan, Bang Eun-jeong, Lee Seung-joon",,595112.0
728,The Sacrifice,Drama,sv,7.7,2,29,1986-05-09,521,Andrei Tarkovsky,"Erland Josephson, Susan Fleetwood, Allan Edwall, Guðrún Gísladóttir, Sven Wollter",,1095380.0
735,Red Shoes and the Seven Dwarfs,"Animation, Fantasy, Drama, Family, Comedy, Romance",en,7.7,1,32,2019-07-25,1077,Hong Sung-ho,"Chloë Grace Moretz, Sam Claflin, Gina Gershon, Jim Rash, Patrick Warburton",,10054356.0
742,Sound of Metal,"Drama, Music",en,7.7,2,0,2020-11-20,2502,Darius Marder,"Riz Ahmed, Olivia Cooke, Paul Raci, Lauren Ridloff, Mathieu Amalric",,516520.0
744,Rurouni Kenshin: The Final,"Action, Adventure, History, Drama",ja,7.7,2,18,2021-04-23,469,Keishi Otomo,"Takeru Satoh, Emi Takei, Mackenyu, Munetaka Aoki, Yu Aoi",,33457923.0
758,Pride,"Drama, Comedy",en,7.7,2,0,2014-09-12,1288,Matthew Warchus,"George MacKay, Ben Schnetzer, Freddie Fox, Bill Nighy, Imelda Staunton",,16700000.0
760,Belle,"Animation, Science Fiction, Drama, Music",ja,7.7,2,1,2021-07-16,732,Mamoru Hosoda,"Kaho Nakamura, Ryo Narita, Shota Sometani, Tina Tamashiro, Lilas Ikuta",,63501160.0
772,My Little Pony: A New Generation,"Animation, Family, Fantasy, Comedy, Adventure",en,7.7,1,31,2021-09-22,307,Mark Fattibene,"Vanessa Hudgens, Kimiko Glenn, James Marsden, Sofia Carson, Liza Koshy",,4100000.0
781,For Love and Gold,"Comedy, Adventure",it,7.7,2,0,1966-04-07,358,Mario Monicelli,"Vittorio Gassman, Catherine Spaak, Folco Lulli, Gian Maria Volonté, Maria Grazia Buccella",,1314230.0
784,The Broken Circle Breakdown,Drama,nl,7.7,1,52,2012-10-09,1040,Felix van Groeningen,"Veerle Baetens, Johan Heldenbergh, Nell Cattrysse, Geert Van Rampelberg, Nils De Caster",,5500000.0
797,Free Fall,"Drama, Romance",de,7.7,1,37,2013-05-27,786,Stephan Lacant,"Hanno Koffler, Max Riemelt, Katharina Schüttler, Maren Kroymann, Luis Lamprecht",,599721.0
822,Nosferatu,Horror,de,7.7,1,35,1922-02-16,1995,F. W. Murnau,"Max Schreck, Gustav von Wangenheim, Greta Schröder, Georg H. Schnell, Ruth Landshoff",,19054.0
843,The Eight Mountains,Drama,it,7.7,2,27,2022-12-21,687,Felix van Groeningen,"Luca Marinelli, Alessandro Borghi, Lupo Barbiero, Cristiano Sassella, Elisabetta Mazzullo",,9494985.0
879,Exhuma,"Mystery, Horror, Thriller",ko,7.7,2,14,2024-02-22,370,Jang Jae-hyun,"Choi Min-sik, Kim Go-eun, Yoo Hai-jin, Lee Do-hyun, Kim Jae-chul",,97225691.0
891,Aftersun,Drama,en,7.7,1,41,2022-10-21,1370,Charlotte Wells,"Paul Mescal, Frankie Corio, Brooklyn Toulson, Celia Rowlson-Hall, Sally Messham",,7834405.0
899,Detachment,Drama,en,7.6,1,38,2011-04-24,1660,Tony Kaye,"Adrien Brody, Sami Gayle, Christina Hendricks, Louis Zorich, Betty Kaye",,1681521.0
905,Viridiana,Drama,es,7.6,1,30,1962-04-01,502,Luis Buñuel,"Silvia Pinal, Francisco Rabal, Fernando Rey, José Calvo, Margarita Lozano",,679244.0
908,"Like Father, Like Son",Drama,ja,7.6,2,0,2013-09-24,687,Hirokazu Kore-eda,"Masaharu Fukuyama, Machiko Ono, Yoko Maki, Lily Franky, Keita Ninomiya",,19978961.0
931,Persian Lessons,"War, Drama",de,7.6,2,7,2020-04-17,396,Vadim Perelman,"Nahuel Pérez Biscayart, Lars Eidinger, Jonas Nay, Leonie Benesch, Alexander Beyer",,3825668.0
932,Victoria,"Crime, Thriller, Romance",de,7.6,2,18,2015-06-11,1204,Sebastian Schipper,"Laia Costa, Frederick Lau, André Hennicke, Max Mauff, Lena Klenke",,3191971.0
938,Mediterraneo,"Comedy, Romance, War",it,7.6,1,36,1991-02-02,995,Gabriele Salvatores,"Diego Abatantuono, Claudio Bigagli, Giuseppe Cederna, Claudio Bisio, Gigio Alberti",,4532791.0
940,Steins;Gate: The Movie - Load Region of Déjà Vu,"Science Fiction, Animation, Drama",ja,7.6,1,30,2013-04-20,337,Takuya Sato,"Mamoru Miyano, Asami Imai, Tomokazu Seki, Kana Hanazawa, Yukari Tamura",,4843719.0
942,Sin Nombre,"Drama, Action, Thriller, Crime",es,7.6,1,36,2009-03-20,676,Cary Joji Fukunaga,"Paulina Gaitán, Edgar Flores, Kristyan Ferrer, Tenoch Huerta Mejía, Gerardo Taracena",,5102705.0
949,The Tenant,"Thriller, Horror, Mystery",en,7.6,2,6,1976-05-26,1101,Roman Polanski,"Roman Polanski, Isabelle Adjani, Melvyn Douglas, Jo Van Fleet, Bernard Fresson",,5100000.0
950,Battleship Potemkin,"Drama, History, War",ru,7.6,1,15,1925-12-24,1145,Sergei Eisenstein,"Aleksandr Antonov, Vladimir Barsky, Grigori Aleksandrov, Ivan Bobrov, Mikhail Gomorov",,45100.0
951,My Hero Academia: World Heroes' Mission,"Animation, Action, Adventure, Science Fiction, Fantasy",ja,7.6,1,45,2021-08-06,538,Kenji Nagasaki,"Daiki Yamashita, Nobuhiko Okamoto, Yuki Kaji, Ryo Yoshizawa, Kazuya Nakai",,40856547.0
959,The Ultimate Gift,"Romance, Drama, Family",en,7.6,1,54,2007-03-09,438,Michael O. Sajbel,"Drew Fuller, Abigail Breslin, James Garner, Bill Cobbs, Ali Hillis",,3438735.0
964,Stand and Deliver,Drama,en,7.6,1,43,1988-03-11,373,Ramón Menéndez,"Edward James Olmos, Lou Diamond Phillips, Rosanna DeSoto, Andy García, Estelle Harris",,13994920.0
968,Vampire Hunter D: Bloodlust,"Animation, Fantasy, Horror, Action, Adventure, Science Fiction",ja,7.6,1,43,2000-08-25,646,Yoshiaki Kawajiri,"Yoko Soumi, Hideyuki Tanaka, Koichi Yamadera, Megumi Hayashibara, Akiko Yajima",,151086.0
972,The Killer,"Action, Crime, Drama, Thriller",cn,7.6,1,50,1989-03-24,781,John Woo,"Chow Yun-fat, Danny Lee Sau-Yin, Sally Yeh, Shing Fui-On, Paul Chu Kong",,2350174.0
977,A Man Called Ove,"Comedy, Drama",sv,7.6,1,56,2015-12-25,1134,Hannes Holm,"Rolf Lassgård, Bahar Pars, Filip Berg, Ida Engvoll, Tobias Almborg",,30692889.0
984,Who Am I,Thriller,de,7.6,1,45,2014-09-25,1522,Baran bo Odar,"Tom Schilling, Elyas M'Barek, Wotan Wilke Möhring, Antoine Monot Jr., Hannah Herzsprung",,7700259.0
985,Being There,"Comedy, Drama",en,7.6,2,10,1979-12-19,967,Hal Ashby,"Peter Sellers, Shirley MacLaine, Melvyn Douglas, Jack Warden, Richard Dysart",,30177511.0
988,My Hero Academia: World Heroes' Mission,"Animation, Action, Adventure, Science Fiction, Fantasy",ja,7.6,1,45,2021-08-06,538,Kenji Nagasaki,"Daiki Yamashita, Nobuhiko Okamoto, Yuki Kaji, Ryo Yoshizawa, Kazuya Nakai",,40856547.0
992,The Big Country,"Drama, Western, Romance",en,7.6,2,46,1958-09-30,345,William Wyler,"Gregory Peck, Jean Simmons, Carroll Baker, Charlton Heston, Burl Ives",,3500000.0
1018,Elevator to the Gallows,"Crime, Drama, Thriller",fr,7.6,1,31,1958-01-29,600,Louis Malle,"Jeanne Moreau, Maurice Ronet, Georges Poujouly, Yori Bertin, Lino Ventura",,263404.0
1025,Yu-Gi-Oh!: The Dark Side of Dimensions,"Adventure, Animation",ja,7.6,2,10,2016-04-23,429,Satoshi Kuwabara,"Kenjiro Tsuda, Shunsuke Kazama, Hiroki Takahashi, Maki Saito, Takayuki Kondo",,1015339.0
1031,The Anthem of the Heart,"Animation, Drama, Music, Romance",ja,7.6,1,59,2015-09-19,390,Tatsuyuki Nagai,"Inori Minase, Koki Uchiyama, Sora Amamiya, Yoshimasa Hosoya, Taishi Murata",,8852989.0
1035,Au Hasard Balthazar,Drama,fr,7.6,1,36,1966-05-25,449,Robert Bresson,"Anne Wiazemsky, Walter Green, François Lafarge, Jean-Claude Guilbert, Philippe Asselin",,39388.0
1049,Talk to Her,"Drama, Romance",es,7.6,1,52,2002-03-15,1279,Pedro Almodóvar,"Leonor Watling, Rosario Flores, Javier Cámara, Darío Grandinetti, Mariola Fuentes",,64803131.0
1050,Winter Sleep,Drama,tr,7.6,3,16,2014-06-13,538,Nuri Bilge Ceylan,"Haluk Bilginer, Melisa Sözen, Demet Akbağ, Ayberk Pekcan, Serhat Kılıç",,4018705.0
