id,title,genres,language,user_score,runtime_hour,runtime_min,release_date,vote_count,director,top_billed,budget_usd,revenue_usd
24,Impossible Things,"Family, Drama",es,8.4,1,28,2021-06-17,387,Ernesto Contreras,"Nora Velázquez, Benny Emmanuel, Luisa Huertas, Salvador Garcini, Andrés Delgado",,
30,Gabriel's Inferno,"Romance, Drama",en,8.4,2,2,2020-05-29,2410,Tosca Musk,"Melanie Zanetti, Giulio Berruti, Kurt McKinney, Agnes Albright, Margaux Brooke",,
32,Harakiri,"Action, Drama, History",ja,8.4,2,15,1962-09-15,990,Masaki Kobayashi,"Tatsuya Nakadai, Akira Ishihama, Shima Iwashita, Tetsuro Tamba, Masao Mishima",,
33,Primal: Tales of Savagery,"Action, Adventure, Animation, Drama",en,8.4,1,25,2019-11-21,315,Genndy Tartakovsky,"Aaron LaPlante, Jon Olson, Bryan Andrews, Darrick Bachman",,
37,Hope,Drama,ko,8.4,2,2,2013-10-02,729,Lee Joon-ik,"Sul Kyung-gu, Uhm Ji-won, Lee Re, Kim Sang-ho, Kim Hae-sook",,
39,Gabriel's Inferno: Part II,"Romance, Drama",en,8.4,1,45,2020-07-31,1513,Tosca Musk,"Melanie Zanetti, Giulio Berruti, James Andrew Fraser, Margaux Brooke, Agnes Albright",,
40,Dou kyu sei – Classmates,"Romance, Animation",ja,8.4,1,1,2016-02-20,382,Shoko Nakamura,"Kenji Nojima, Hiroshi Kamiya, Hideo Ishikawa, Yurino",,
41,Gabriel's Inferno: Part III,"Romance, Drama",en,8.4,1,45,2020-11-19,1053,Tosca Musk,"Melanie Zanetti, Giulio Berruti, Rhett Wellington Ramirez, James Andrew Fraser, Margaux Brooke",,
53,Taylor Swift: Reputation Stadium Tour,Music,en,8.3,2,5,2018-12-31,382,Paul Dugdale,"Taylor Swift, Charli xcx, Camila Cabello, David Cook, Amos Heller",,
58,A Brighter Summer Day,"Crime, Drama, Romance",zh,8.3,3,57,1991-07-27,314,Edward Yang,"Chang Chen, Lisa Yang, Kuo-Chu Chang, Elaine Jin, Chuan Wang",,
60,Once Upon a Studio,"Animation, Family, Fantasy, Comedy",en,8.3,0,9,2023-09-24,352,Trent Correy,"Chris Diamantopoulos, Kaitlyn Robrock, Tony Anselmo, Bill Farmer, Jim Cummings",,
62,Hotarubi no Mori e,"Romance, Animation, Fantasy",ja,8.3,0,45,2011-09-17,1101,Takahiro Omori,"Izumi Sawada, Hayato Taya, Ayane Sakura, Koki Uchiyama, Shinpachi Tsuji",,
79,"The Boy, the Mole, the Fox and the Horse","Animation, Family, Adventure, Fantasy",en,8.3,0,35,2022-12-25,565,Charlie Mackesy,"Jude Coward Nicoll, Tom Hollander, Idris Elba, Gabriel Byrne",,
80,"Josee, the Tiger and the Fish","Animation, Drama, Romance",ja,8.3,1,38,2020-12-25,462,Kotaro Tamura,"Taishi Nakagawa, Kaya Kiyohara, Yume Miyamoto, Kazuyuki Okitsu, Lynn",,
82,Given,"Animation, Drama, Music, Romance",ja,8.3,1,0,2020-08-22,377,Hikaru Yamaguchi,"Takuya Eguchi, Masatomo Nakazawa, Shogo Yano, Yuma Uchida, Shintaro Asanuma",,
85,We All Loved Each Other So Much,"Drama, Comedy",it,8.3,2,4,1974-12-21,548,Ettore Scola,"Nino Manfredi, Vittorio Gassman, Stefania Sandrelli, Stefano Satta Flores, Giovanna Ralli",,
86,Clouds,"Music, Drama, Romance",en,8.3,2,1,2020-10-09,1002,Justin Baldoni,"Fin Argus, Sabrina Carpenter, Madison Iseman, Neve Campbell, Tom Everett Scott",,
89,Life in a Year,"Drama, Romance",en,8.3,1,47,2020-11-27,1872,Mitja Okorn,"Jaden Smith, Cara Delevingne, Cuba Gooding Jr., Chris D'Elia, JT Neal",,
95,Klaus,"Animation, Family, Adventure, Comedy, Fantasy",en,8.2,1,36,2019-11-08,3979,Sergio Pablos,"Jason Schwartzman, J.K. Simmons, Rashida Jones, Joan Cusack, Norm Macdonald",,
98,Rascal Does Not Dream of a Dreaming Girl,"Animation, Romance, Drama, Fantasy",ja,8.2,1,30,2019-06-15,520,Soichi Masui,"Kaito Ishikawa, Asami Seto, Yurika Kubo, Nao Toyama, Atsumi Tanezaki",,
102,Il Sorpasso,"Drama, Comedy",it,8.2,1,45,1962-12-05,739,Dino Risi,"Vittorio Gassman, Jean-Louis Trintignant, Catherine Spaak, Claudio Gora, Luciana Angiolillo",,
104,Justice League Dark: Apokolips War,"Animation, Action, Science Fiction",en,8.2,1,30,2020-05-05,1450,Matt Peters,"Matt Ryan, Jerry O'Connell, Taissa Farmiga, Jason O'Mara, Rosario Dawson",,
115,Woman in the Dunes,"Drama, Thriller",ja,8.2,2,27,1964-02-15,439,Hiroshi Teshigahara,"Eiji Okada, Kyôko Kishida, Hiroko Itō, Kōji Mitsui",,
120,Out of the Clear Blue Sky,"Comedy, Drama, Music",es,8.2,1,52,2019-12-24,343,Pepe Bojórquez,"Omar Chaparro, Ana Claudia Talancón, Stephanie Cayo, Lupita Sandoval, Yare Santana",,
129,The Seventh Seal,"Fantasy, Drama",sv,8.2,1,36,1957-02-16,2965,Ingmar Bergman,"Max von Sydow, Bengt Ekerot, Gunnar Björnstrand, Nils Poppe, Bibi Andersson",,
132,Hamilton,"History, Drama",en,8.2,2,40,2020-07-03,1402,Thomas Kail,"Lin-Manuel Miranda, Leslie Odom Jr., Renée Elise Goldsberry, Phillipa Soo, Daveed Diggs",,
135,Investigation of a Citizen Above Suspicion,"Drama, Thriller",it,8.2,1,51,1970-10-16,767,Elio Petri,"Gian Maria Volonté, Florinda Bolkan, Gianni Santuccio, Orazio Orlando, Sergio Tramonti",,
136,Tokyo Story,Drama,ja,8.2,2,17,1953-11-03,1049,Yasujirō Ozu,"Chishū Ryū, Chieko Higashiyama, Setsuko Hara, Haruko Sugimura, Sō Yamamura",,
137,Persona,Drama,sv,8.2,1,23,1966-10-18,2129,Ingmar Bergman,"Bibi Andersson, Liv Ullmann, Margaretha Krook, Gunnar Björnstrand, Jörgen Lindström",,
141,Steven Universe: The Movie,"TV Movie, Animation, Adventure, Comedy, Fantasy, Music",en,8.2,1,22,2019-10-07,773,Rebecca Sugar,"Zach Callison, Deedee Magno, Estelle, Michaela Dietz, Sarah Stiles",,
151,8½,Drama,it,8.2,2,19,1963-02-14,2260,Federico Fellini,"Marcello Mastroianni, Anouk Aimée, Sandra Milo, Claudia Cardinale, Rossella Falk",,
154,The Shop Around the Corner,"Comedy, Drama, Romance",en,8.2,1,39,1940-01-12,713,Ernst Lubitsch,"James Stewart, Margaret Sullavan, Frank Morgan, Joseph Schildkraut, Sara Haden",,
158,Togo,"Adventure, Family",en,8.2,1,53,2019-12-20,1995,Ericson Core,"Willem Dafoe, Julianne Nicholson, Christopher Heyerdahl, Richard Dormer, Adrien Dorval",,
160,20th Century Girl,"Romance, Drama",ko,8.1,1,59,2022-10-06,684,Bang Woo-ri,"Kim You-jung, Byeon Woo-seok, Park Jung-woo, Roh Yoon-seo, Kim Sung-kyung",,
162,Piper,"Family, Animation",en,8.1,0,6,2016-06-16,1611,Alan Barillaro,,,
168,Wild Strawberries,Drama,sv,8.1,1,31,1957-08-28,1614,Ingmar Bergman,"Victor Sjöström, Bibi Andersson, Ingrid Thulin, Gunnar Björnstrand, Jullan Kindahl",,
169,Palmer,Drama,en,8.1,1,50,2021-01-28,1593,Fisher Stevens,"Justin Timberlake, Ryder Allen, Juno Temple, Alisha Wainwright, June Squibb",,
171,My Friends,Comedy,it,8.1,2,20,1975-10-24,691,Mario Monicelli,"Ugo Tognazzi, Gastone Moschin, Philippe Noiret, Duilio Del Prete, Adolfo Celi",,
181,The Great War,"Comedy, War, Drama",it,8.1,2,17,1959-10-28,340,Mario Monicelli,"Vittorio Gassman, Alberto Sordi, Silvana Mangano, Folco Lulli, Bernard Blier",,
184,Purple Hearts,"Romance, Drama",en,8.1,2,2,2022-07-29,2515,Elizabeth Allen Rosenbaum,"Sofia Carson, Nicholas Galitzine, John Harlan Kim, Chosen Jacobs, Anthony Ippolito",,
187,"“The Shorts” by Aldo, Giovanni and Giacomo",Comedy,it,8.1,2,0,1996-03-29,345,Arturo Brachetti,"Aldo Baglio, Giacomo Poretti, Giovanni Storti, Marina Massironi",,
194,Sansho the Bailiff,Drama,ja,8.1,2,4,1954-03-31,369,Kenji Mizoguchi,"Kinuyo Tanaka, Yoshiaki Hanayagi, Kyōko Kagawa, Eitarō Shindō, Ichirō Sugai",,
196,New Gods: Nezha Reborn,"Animation, Action, Fantasy",zh,8.1,1,56,2021-02-06,412,Zhao Ji,"Yang Tianxiang, Zhang He, Xuan Xiaoming, Li Shimeng, Keer Zhu",,
197,Mortal Kombat Legends: Scorpion's Revenge,"Animation, Action, Fantasy",en,8.1,1,20,2020-04-12,1370,Ethan Spaulding,"Patrick Seitz, Jordan Rodrigues, Jennifer Carpenter, Joel McHale, Ike Amadi",,
198,Big Deal on Madonna Street,"Comedy, Crime",it,8.1,1,46,1958-07-26,693,Mario Monicelli,"Vittorio Gassman, Renato Salvatori, Memmo Carotenuto, Rossana Rory, Carla Gravina",,
205,Red Beard,Drama,ja,8.1,3,5,1965-04-03,351,Akira Kurosawa,"Toshirō Mifune, Yūzō Kayama, Tsutomu Yamazaki, Reiko Dan, Miyuki Kuwano",,
206,Yojimbo,"Drama, Thriller",ja,8.1,1,50,1961-04-25,1436,Akira Kurosawa,"Toshirō Mifune, Tatsuya Nakadai, Yōko Tsukasa, Isuzu Yamada, Daisuke Katō",,
211,Children of Paradise,"Drama, Romance",fr,8.1,3,10,1945-03-15,407,Marcel Carné,"Arletty, Jean-Louis Barrault, Pierre Brasseur, Marcel Herrand, María Casares",,
212,"Miraculous World: New York, United HeroeZ","Animation, TV Movie, Fantasy, Action",fr,8.1,1,1,2020-09-25,1086,Thomas Astruc,"Annouck Hautbois, Benjamin Bollen, Antoine Tomé, Fanny Bloc, Thierry Kazazian",,
213,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,"Animation, Adventure, Comedy, Fantasy",ja,8.1,1,30,2019-08-30,542,Takaomi Kanasaki,"Jun Fukushima, Rie Takahashi, Sora Amamiya, Ai Kayano, Yui Horie",,
223,Prayers for Bobby,"Drama, History, TV Movie",en,8.1,1,29,2009-01-24,577,Russell Mulcahy,"Ryan Kelley, Sigourney Weaver, Henry Czerny, Dan Butler, Austin Nichols",,
224,Believe Me: The Abduction of Lisa McVey,"Drama, TV Movie, Crime",en,8.1,1,38,2018-09-30,615,Jim Donovan,"Katie Douglas, David James Elliott, Rossif Sutherland, Amanda Arcuri, Chris Owens",,
227,Far from the Tree,"Animation, Family",en,8.1,0,7,2021-11-24,366,Natalie Nourigat,,,
229,Sherlock Jr.,"Action, Comedy, Mystery",en,8.1,0,45,1924-04-17,981,Buster Keaton,"Buster Keaton, Kathryn McGuire, Joe Keaton, Erwin Connelly, Ward Crane",,
238,A Special Day,"Drama, Romance",it,8.1,1,46,1977-08-11,657,Ettore Scola,"Sophia Loren, Marcello Mastroianni, John Vernon, Françoise Berd, Patrizia Basso",,
245,The Young and the Damned,"Drama, Crime",es,8.0,1,22,1950-12-09,476,Luis Buñuel,"Estela Inda, Miguel Inclán, Alfonso Mejía, Roberto Cobo, Alma Delia Fuentes",,
246,Bo Burnham: Inside,"Comedy, Drama",en,8.0,1,27,2021-07-22,480,Bo Burnham,Bo Burnham,,
247,Paper Lives,Drama,tr,8.0,1,36,2021-03-12,380,Can Ulkay,"Çağatay Ulusoy, Emir Ali Doğrul, Ersin Arıcı, Turgay Tanülkü, Selen Öztürk",,
249,Rocco and His Brothers,"Drama, Romance",it,8.0,2,58,1960-10-07,583,Luchino Visconti,"Alain Delon, Renato Salvatori, Annie Girardot, Katina Paxinou, Alessandra Panaro",,
250,The Second Mother,Drama,pt,8.0,1,52,2015-06-04,715,Anna Muylaert,"Regina Casé, Camila Márdila, Karine Teles, Lourenço Mutarelli, Michel Joelsas",,
251,The 400 Blows,Drama,fr,8.0,1,39,1959-06-03,2127,François Truffaut,"Jean-Pierre Léaud, Claire Maurier, Albert Rémy, Georges Flamant, Patrick Auffay",,
252,To Live,"Drama, Romance, War",zh,8.0,2,13,1994-05-18,310,Zhang Yimou,"Ge You, Gong Li, Niu Ben, Guo Tao, Jiang Wu",,
253,On My Skin,Drama,it,8.0,1,40,2018-09-12,1848,Alessio Cremonini,"Alessandro Borghi, Max Tortora, Jasmine Trinca, Milvia Marigliano, Elisa Casavecchia",,
259,Society of the Snow,"Drama, History",es,8.0,2,24,2023-12-15,2867,J. A. Bayona,"Enzo Vogrincic, Agustín Pardella, Matías Recalt, Esteban Bigliardi, Diego Vegezzi",,
260,The Wages of Fear,"Drama, Thriller, Adventure",fr,8.0,2,33,1953-04-22,935,Henri-Georges Clouzot,"Yves Montand, Charles Vanel, Peter van Eyck, Folco Lulli, Véra Clouzot",,
262,"Veinteañera, divorciada y fantástica",Comedy,es,8.0,1,33,2020-02-14,387,Noé Santillán-López,"Paulina Goto, Jesús Zavala, Vadhir Derbez, Natalia Téllez, Ela Velden",,
264,Scooby-Doo! and KISS: Rock and Roll Mystery,"Family, Animation, Comedy, Mystery",en,8.0,1,19,2015-07-09,315,Spike Brandt,"Frank Welker, Mindy Cohn, Matthew Lillard, Grey DeLisle, Gene Simmons",,
267,Simone: Woman of the Century,"Drama, History",fr,8.0,2,20,2022-10-12,322,Olivier Dahan,"Elsa Zylberstein, Rebecca Marder, Élodie Bouchez, Judith Chemla, Olivier Gourmet",,
271,El mesero,Comedy,es,8.0,1,26,2021-07-15,349,Raúl Martínez,"Vadhir Derbez, Bárbara López, Arturo Barba, Emiliano Zurita, Ignacia Allamand",,
273,Black Beauty,Drama,en,8.0,1,50,2020-11-27,335,Ashley Avis,"Kate Winslet, Mackenzie Foy, Iain Glen, Calam Lynch, Claire Forlani",,
274,Bo Burnham: Make Happy,"Comedy, Music",en,8.0,1,0,2016-06-03,372,Bo Burnham,"Bo Burnham, Lorene Scafaria",,
275,"Toto, Peppino, and the Hussy","Comedy, Romance",it,8.0,1,41,1956-08-23,340,Camillo Mastrocinque,"Totò, Peppino De Filippo, Dorian Gray, Teddy Reno, Vittoria Crispo",,
277,Beyond the Universe,"Romance, Drama",pt,8.0,2,6,2022-10-27,316,Diego Freitas,"Henry Zaga, Giulia Be, João Miguel, Othon Bastos, Leo Bahia",,
278,All Your Faces,Drama,fr,8.0,1,55,2023-03-29,540,Jeanne Herry,"Birane Ba, Leïla Bekhti, Anne Benoît, Dali Benssalah, Élodie Bouchez",,
290,Autumn Sonata,Drama,sv,8.0,1,33,1978-10-08,591,Ingmar Bergman,"Ingrid Bergman, Liv Ullmann, Lena Nyman, Halvar Björk, Marianne Aminoff",,
302,Paperman,"Animation, Family, Romance",en,8.0,0,7,2012-11-02,1702,John Kahrs,"John Kahrs, Kari Wahlgren, Jeff Turley, Jack Goldenberg",,
303,In a Heartbeat,"Animation, Romance, Comedy",en,8.0,0,4,2017-06-01,992,Beth David,"Nick Ainsworth, Kelly Donohue",,
306,Bingo: The King of the Mornings,"Comedy, Drama",pt,8.0,1,53,2017-08-24,382,Daniel Rezende,"Vladimir Brichta, Leandra Leal, Tainá Müller, Ana Lúcia Torre, Augusto Madeira",,
307,Late Spring,Drama,ja,8.0,1,50,1949-09-13,408,Yasujirō Ozu,"Chishū Ryū, Setsuko Hara, Yumeji Tsukioka, Haruko Sugimura, Hōhi Aoki",,
310,Love Exposure,"Action, Comedy, Drama, Romance",ja,8.0,3,57,2009-01-31,439,Sion Sono,"Takahiro Nishijima, Hikari Mitsushima, Sakura Ando, Makiko Watanabe, Atsuro Watabe",,
312,Monster,"Mystery, Thriller, Drama",ja,8.0,2,5,2023-06-02,531,Hirokazu Kore-eda,"Sakura Ando, Eita Nagayama, Soya Kurokawa, Hinata Hiiragi, Yuko Tanaka",,
313,Nobody Knows,Drama,ja,8.0,2,21,2004-08-07,520,Hirokazu Kore-eda,"Yuya Yagira, Ayu Kitaura, Hiei Kimura, Momoko Shimizu, Hanae Kan",,
316,"Red, White & Royal Blue","Comedy, Romance",en,8.0,2,1,2023-07-27,1253,Matthew López,"Taylor Zakhar Perez, Nicholas Galitzine, Uma Thurman, Clifton Collins Jr., Rachel Hilson",,
317,Flamin' Hot,"Drama, History",en,8.0,1,39,2023-03-11,659,Eva Longoria,"Jesse Garcia, Annie Gonzalez, Emilio Rivera, Vanessa Martinez, Dennis Haysbert",,
318,Castaway on the Moon,"Drama, Comedy, Romance",ko,8.0,1,59,2009-05-14,658,Lee Hae-jun,"Jung Jae-young, Jung Ryeo-won, Yang Mi-kyung, Lee Sang-hun, Jang So-yeon",,
320,Ugetsu,"Fantasy, Drama, Mystery",ja,8.0,1,36,1953-03-26,564,Kenji Mizoguchi,"Machiko Kyō, Mitsuko Mito, Kinuyo Tanaka, Masayuki Mori, Eitarō Ozawa",,
336,Kitbull,"Animation, Family, Drama",en,8.0,0,9,2019-01-18,365,Rosana Sullivan,,,
337,Three Men and a Leg,Comedy,it,8.0,1,38,1997-12-27,2058,Massimo Venier,"Aldo Baglio, Giovanni Storti, Giacomo Poretti, Marina Massironi, Carlo Croccolo",,
340,Tel chi el telùn,Comedy,it,8.0,2,0,1999-05-12,319,Arturo Brachetti,"Aldo Baglio, Giovanni Storti, Giacomo Poretti, Marina Massironi",,
343,The Exterminating Angel,"Comedy, Drama, Fantasy",es,8.0,1,33,1962-05-16,653,Luis Buñuel,"Silvia Pinal, Enrique Rambal, Jacqueline Andere, José Baviera, Augusto Benedico",,
350,The Cranes Are Flying,"Drama, Romance, War",ru,8.0,1,37,1957-10-12,374,Mikhail Kalatozov,"Tatyana Samoylova, Aleksey Batalov, Vasili Merkuryev, Aleksandr Shvorin, Svetlana Kharitonova",,
351,A Man Escaped,"Drama, Thriller",fr,8.0,1,41,1956-11-11,524,Robert Bresson,"François Leterrier, Charles Le Clainche, Maurice Beerblock, Roland Monod, Jacques Ertaud",,
357,Whisper of the Heart,"Animation, Drama, Family",ja,7.9,1,51,1995-07-15,1971,Yoshifumi Kondo,"Yoko Honna, Issey Takahashi, Takashi Tachibana, Shigeru Muroi, Minami Takayama",,
360,The Hidden Fortress,"Drama, Action, Adventure",ja,7.9,2,19,1958-12-28,609,Akira Kurosawa,"Toshirō Mifune, Minoru Chiaki, Kamatari Fujiwara, Misa Uehara, Susumu Fujita",,
362,The Hidden Fortress,"Drama, Action, Adventure",ja,7.9,2,19,1958-12-28,609,Akira Kurosawa,"Toshirō Mifune, Minoru Chiaki, Kamatari Fujiwara, Misa Uehara, Susumu Fujita",,
363,La Notte,"Drama, Romance",it,7.9,2,2,1961-01-24,664,Michelangelo Antonioni,"Marcello Mastroianni, Jeanne Moreau, Monica Vitti, Bernhard Wicki, Rosy Mazzacurati",,
374,Sanjuro,"Drama, Action, Comedy",ja,7.9,1,36,1962-01-01,596,Akira Kurosawa,"Toshirō Mifune, Tatsuya Nakadai, Keiju Kobayashi, Yūzō Kayama, Reiko Dan",,
380,Ivan Vasilyevich Changes His Profession,"Comedy, Science Fiction",ru,7.9,1,33,1973-09-17,347,Leonid Gaidai,"Aleksandr Demyanenko, Yuriy Yakovlev, Leonid Kuravlyov, Mikhail Pugovkin, Vladimir Etush",,
382,Don't Look Now... We're Being Shot At!,"Comedy, War",fr,7.9,2,12,1966-12-08,1319,Gérard Oury,"Bourvil, Louis de Funès, Terry-Thomas, Claudio Brook, Mike Marshall",,
386,It's Such a Beautiful Day,"Animation, Comedy",en,7.9,1,2,2012-08-24,319,Don Hertzfeldt,"Don Hertzfeldt, Sara Cushman",,
390,A Trip to the Moon,"Adventure, Science Fiction",fr,7.9,0,15,1902-06-21,1773,Georges Méliès,"Georges Méliès, Bleuette Bernon, François Lallement, Henri Delannoy, Victor André",,
392,Three Colors: Red,"Drama, Mystery, Romance",fr,7.9,1,40,1994-05-12,1369,Krzysztof Kieślowski,"Irène Jacob, Jean-Louis Trintignant, Frédérique Feder, Jean-Pierre Lorit, Samuel Le Bihan",,
393,My Father's Violin,"Drama, Music",tr,7.9,1,52,2022-01-21,327,Andaç Haznedaroğlu,"Engin Altan Düzyatan, Belçim Bilgin, Gülizar Nisa Uray, Selim Erdoğan, Erdem Baş",,
396,My Fault,"Romance, Drama",es,7.9,1,57,2023-06-08,3033,Domingo González,"Nicole Wallace, Gabriel Guevara, Marta Hazas, Iván Sánchez, Eva Ruiz",,
397,Where Is The Friend's House?,"Drama, Family",fa,7.9,1,23,1987-07-01,351,Abbas Kiarostami,"Babek Ahmed Poor, Ahmed Ahmed Poor, Kheda Barech Defai, Iran Outari, Ait Ansari",,
403,Close-Up,"Crime, Drama",fa,7.9,1,38,1990-05-09,371,Abbas Kiarostami,"Hossain Sabzian, Monoochehr Ahankhah, Mahrokh Ahankhah, Abolfazl Ahankhah, Mehrdad Ahankhah",,
408,La Strada,Drama,it,7.9,1,55,1954-09-23,1053,Federico Fellini,"Anthony Quinn, Giulietta Masina, Richard Basehart, Aldo Silvani, Marcella Rovere",,
412,Amarcord,"Comedy, Drama",it,7.9,2,3,1973-12-18,1092,Federico Fellini,"Bruno Zanin, Armando Brancia, Pupella Maggio, Giuseppe Ianigro, Nando Orfei",,
413,The Boy Who Harnessed the Wind,"Drama, History",en,7.9,1,53,2019-02-14,1656,Chiwetel Ejiofor,"Maxwell Simba, Chiwetel Ejiofor, Aïssa Maïga, Lily Banda, Joseph Marcell",,
416,Divorce Italian Style,"Comedy, Crime",it,7.9,1,44,1961-12-20,456,Pietro Germi,"Marcello Mastroianni, Daniela Rocca, Stefania Sandrelli, Leopoldo Trieste, Odoardo Spadaro",,
420,Ordet,Drama,da,7.9,2,5,1955-01-09,359,Carl Theodor Dreyer,"Henrik Malberg, Birgitte Federspiel, Emil Hass Christensen, Preben Lerdorff Rye, Cay Kristiansen",,
427,Diabolique,"Horror, Thriller, Mystery",fr,7.9,1,57,1955-01-29,954,Henri-Georges Clouzot,"Véra Clouzot, Simone Signoret, Paul Meurisse, Charles Vanel, Jean Brochard",,
436,Nimona,"Adventure, Animation, Fantasy, Family, Action, Science Fiction",en,7.9,1,39,2023-06-23,1075,Troy Quane,"Chloë Grace Moretz, Riz Ahmed, Eugene Lee Yang, Frances Conroy, Lorraine Toussaint",,
442,Miraculous World: Shanghai – The Legend of Ladydragon,"Animation, Fantasy, Action, TV Movie",fr,7.9,0,54,2021-05-15,635,Thomas Astruc,"Annouck Hautbois, Benjamin Bollen, Geneviève Doang, Antoine Tomé, Marie Chevalot",,
443,Invisible Life,Drama,pt,7.9,2,20,2019-08-30,305,Karim Aïnouz,"Carol Duarte, Julia Stockler, Fernanda Montenegro, Gregório Duvivier, Bárbara Santos",,
445,La Maison en Petits Cubes,Animation,ja,7.9,0,12,2008-06-10,430,Kunio Katou,Masami Nagasawa,,
448,Faust,"Fantasy, Drama, Horror",de,7.9,1,46,1926-10-13,345,F. W. Murnau,"Gösta Ekman, Emil Jannings, Camilla Horn, Frida Richard, William Dieterle",,
451,Yi Yi,Drama,zh,7.9,2,54,2000-09-20,530,Edward Yang,"Wu Nien-jen, Issey Ogata, Elaine Jin, Kelly Lee, Jonathan Chang",,
459,A Whisker Away,"Animation, Drama, Romance, Fantasy",ja,7.9,1,44,2020-06-18,1368,Tomotaka Shibayama,"Mirai Shida, Natsuki Hanae, Koichi Yamadera, Hiroaki Ogi, Minako Kotobuki",,
461,Mamma Roma,Drama,it,7.9,1,50,1962-09-22,403,Pier Paolo Pasolini,"Anna Magnani, Ettore Garofolo, Franco Citti, Silvana Corsini, Luisa Loiano",,
464,La Jetée,"Romance, Science Fiction",fr,7.9,0,28,1962-02-16,883,Chris Marker,"Jean Négroni, Hélène Chatelain, Davos Hanich, Jacques Ledoux, André Heinrich",,
469,Winter Light,Drama,sv,7.9,1,20,1963-02-11,441,Ingmar Bergman,"Gunnar Björnstrand, Ingrid Thulin, Max von Sydow, Gunnel Lindblom, Allan Edwall",,
475,The Cameraman,"Comedy, Romance",en,7.9,1,14,1928-09-10,365,Edward Sedgwick,"Buster Keaton, Marceline Day, Harold Goodwin, Sidney Bracey, Harry Gribbon",,
491,Shoplifters,"Drama, Crime, Thriller",ja,7.9,2,0,2018-06-02,2028,Hirokazu Kore-eda,"Lily Franky, Sakura Ando, Mayu Matsuoka, Kairi Jo, Miyu Sasaki",,
505,Sherlock: The Abominable Bride,"Crime, Drama, Mystery",en,7.8,1,30,2016-01-01,2232,Douglas Mackinnon,"Benedict Cumberbatch, Martin Freeman, Una Stubbs, Rupert Graves, Mark Gatiss",,
506,Ivan's Childhood,"Drama, War",ru,7.8,1,35,1962-05-09,720,Andrei Tarkovsky,"Nikolay Burlyaev, Valentin Zubkov, Yevgeni Zharikov, Stepan Krylov, Nikolay Grinko",,
509,Close to the Horizon,"Romance, Drama",de,7.8,1,57,2019-10-10,481,Tim Trachte,"Luna Wedler, Jannik Schümann, Luise Befort, Victoria Mayer, Stephan Kampwirth",,
520,Charm City Kings,Drama,en,7.8,2,5,2020-01-27,468,Ángel Manuel Soto,"Jahi Di'Allo Winston, Meek Mill, Teyonah Parris, William Catlett, Kezii Curtis",,
522,The Specials,"Comedy, Drama",fr,7.8,1,54,2019-10-23,901,Olivier Nakache,"Vincent Cassel, Reda Kateb, Hélène Vincent, Bryan Mialoundama, Alban Ivanov",,
523,Mulholland Dr.,"Thriller, TV Movie, Drama, Mystery",en,7.8,1,28,1999-01-01,478,David Lynch,"Justin Theroux, Naomi Watts, Laura Harring, Ann Miller, Robert Forster",,
525,Two Women,"Drama, War",it,7.8,1,40,1960-12-22,528,Vittorio De Sica,"Sophia Loren, Jean-Paul Belmondo, Raf Vallone, Eleonora Brown, Carlo Ninchi",,
535,World of Tomorrow,"Animation, Drama, Science Fiction",en,7.8,0,17,2015-01-22,319,Don Hertzfeldt,"Julia Pott, Winona Mae, Sara Cushman",,
536,Us Again,"Animation, Drama, Family",en,7.8,0,7,2021-03-03,314,Zach Parrish,,,
543,La luna,"Animation, Family",en,7.8,0,7,2012-02-10,788,Enrico Casarosa,"Tony Fucile, Krista Sheffler, Phil Sheridan",,
548,The Working Class Goes to Heaven,Drama,it,7.8,1,53,1971-09-17,336,Elio Petri,"Gian Maria Volonté, Mariangela Melato, Salvo Randone, Gino Pernice, Luigi Diberti",,
551,Emancipation,"Drama, War, History",en,7.8,2,12,2022-12-02,1114,Antoine Fuqua,"Will Smith, Ben Foster, Charmaine Bingwa, Gilbert Owuor, Ronnie Gene Blevins",,
552,Fantozzi: White Collar Blues,Comedy,it,7.8,1,48,1975-03-27,819,Luciano Salce,"Paolo Villaggio, Anna Mazzamauro, Gigi Reder, Giuseppe Anatrelli, Umberto D'Orsi",,
555,We Bare Bears: The Movie,"Animation, Adventure, Family, Comedy, TV Movie",en,7.8,1,9,2020-06-30,805,Daniel Chong,"Eric Edelstein, Bobby Moynihan, Demetri Martin, Marc Evan Jackson, Keith Ferguson",,
557,The Shadow in My Eye,"War, Drama, History",da,7.8,1,47,2021-10-28,481,Ole Bornedal,"Bertram Bisgaard Enevoldsen, Ester Birch, Ella Josephine Lund Nilsson, Malena Lucia Lodahl, Fanny Leander Bornedal",,
567,Solaris,"Drama, Science Fiction, Mystery",ru,7.8,2,47,1972-03-20,1581,Andrei Tarkovsky,"Natalya Bondarchuk, Donatas Banionis, Jüri Järvet, Vladislav Dvorzhetsky, Nikolay Grinko",,
568,The Phantom Carriage,"Drama, Fantasy, Horror",sv,7.8,1,46,1921-01-01,312,Victor Sjöström,"Victor Sjöström, Hilda Borgström, Tore Svennberg, Astrid Holm, Concordia Selander",,
573,Fail Safe,"Thriller, Drama, War",en,7.8,1,52,1964-10-07,388,Sidney Lumet,"Henry Fonda, Walter Matthau, Fritz Weaver, Larry Hagman, Frank Overton",,
